price,brand,model,year,title_status,mileage,color,state,country
24700,ford,edge,2019,clean vehicle,27082,black,nevada, usa
14400,ford,escape,2019,clean vehicle,17510,black,texas, usa
15000,ford,ecosport,2019,clean vehicle,24662,white,nevada, usa
17200,ford,door,2014,clean vehicle,96076,black,florida, usa
12800,ford,ecosport,2019,clean vehicle,22858,white,nevada, usa
46900,ford,explorer,2020,clean vehicle,740,gray,virginia, usa
2800,ford,door,2013,clean vehicle,110748,gray,florida, usa
16200,ford,escape,2019,clean vehicle,25090,black,nevada, usa
25200,ford,escape,2020,clean vehicle,7,black,virginia, usa
34800,ford,max,2019,clean vehicle,34277,silver,nevada, usa
52000,ford,srw,2019,clean vehicle,34527,white,texas, usa
26000,ford,door,2017,clean vehicle,99923,white,texas, usa
40600,ford,expedition,2019,clean vehicle,39170,white,nevada, usa
55000,ford,srw,2019,clean vehicle,16569,no_color,texas, usa
5000,ford,door,2015,clean vehicle,80612,black,texas, usa
36400,ford,max,2019,clean vehicle,36616,black,nevada, usa
7500,ford,door,2015,clean vehicle,92165,white,texas, usa
14700,ford,escape,2019,clean vehicle,44778,silver,nevada, usa
43900,ford,explorer,2020,clean vehicle,2089,no_color,south carolina, usa
6400,ford,door,2013,clean vehicle,91652,red,texas, usa
41100,ford,expedition,2019,clean vehicle,35801,silver,nevada, usa
23000,ford,door,2013,clean vehicle,88781,white,texas, usa
13900,ford,escape,2019,clean vehicle,36978,blue,nevada, usa
19000,ford,door,2012,clean vehicle,189776,white,texas, usa
34800,ford,max,2019,clean vehicle,35233,white,nevada, usa
22000,ford,door,2012,clean vehicle,151641,white,texas, usa
16300,ford,escape,2019,clean vehicle,37044,white,nevada, usa
18800,ford,escape,2019,clean vehicle,15835,green,virginia, usa
13000,ford,cab,2012,clean vehicle,201187,white,texas, usa
40900,ford,max,2019,clean vehicle,41928,black,nevada, usa
47000,ford,expedition,2019,clean vehicle,37059,gray,virginia, usa
12800,ford,door,2017,clean vehicle,33763,red,wisconsin, usa
25500,ford,explorer,2019,clean vehicle,29850,gray,nevada, usa
17800,ford,escape,2019,clean vehicle,26675,black,virginia, usa
25700,ford,f-150,2019,clean vehicle,17828,black,nevada, usa
17200,ford,escape,2019,clean vehicle,29632,white,virginia, usa
35000,ford,srw,2019,clean vehicle,11544,white,new jersey, usa
28800,ford,f-150,2019,clean vehicle,21976,white,nevada, usa
39200,ford,max,2019,clean vehicle,43617,black,tennessee, usa
13600,ford,escape,2019,clean vehicle,49254,gray,pennsylvania, usa
24200,ford,f-150,2019,clean vehicle,51589,black,nevada, usa
46900,ford,max,2019,clean vehicle,41399,gray,virginia, usa
26500,ford,f-150,2019,clean vehicle,11734,gray,pennsylvania, usa
24700,ford,explorer,2019,clean vehicle,41628,silver,nevada, usa
12600,ford,focus,2017,clean vehicle,15075,gray,new jersey, usa
31800,ford,f-150,2019,clean vehicle,26591,red,nevada, usa
24500,ford,f-150,2019,clean vehicle,22906,white,nevada, usa
26000,ford,f-150,2019,clean vehicle,33462,white,virginia, usa
21000,ford,f-150,2017,clean vehicle,32747,gray,pennsylvania, usa
22500,ford,f-150,2019,clean vehicle,33717,white,nevada, usa
7700,ford,door,2017,clean vehicle,85218,black,pennsylvania, usa
23100,ford,f-150,2019,clean vehicle,23512,red,nevada, usa
9200,ford,door,2017,clean vehicle,57853,white,pennsylvania, usa
19600,ford,mustang,2019,clean vehicle,33324,gray,nevada, usa
11700,ford,door,2016,clean vehicle,23803,black,pennsylvania, usa
27300,ford,mustang,2019,clean vehicle,31260,blue,nevada, usa
14300,ford,edge,2016,clean vehicle,69428,white,pennsylvania, usa
23600,ford,transit,2019,clean vehicle,15755,white,nevada, usa
6200,ford,door,2016,clean vehicle,90946,gray,pennsylvania, usa
22400,ford,wagon,2019,clean vehicle,51370,white,nevada, usa
5700,ford,door,2016,clean vehicle,99941,black,pennsylvania, usa
23600,ford,transit,2019,clean vehicle,15456,white,nevada, usa
4600,ford,door,2016,clean vehicle,141603,gray,pennsylvania, usa
37500,ford,srw,2019,clean vehicle,2382,silver,nevada, usa
10700,ford,van,2016,clean vehicle,99544,white,pennsylvania, usa
31900,ford,srw,2019,clean vehicle,21546,black,nevada, usa
31600,ford,mustang,2019,clean vehicle,16293,black,georgia, usa
12600,ford,escape,2018,clean vehicle,40375,gray,nevada, usa
5300,ford,door,2013,clean vehicle,143191,gray,pennsylvania, usa
3900,ford,fiesta,2018,clean vehicle,363,blue,nevada, usa
13000,ford,edge,2015,clean vehicle,59656,gray,florida, usa
11800,ford,ecosport,2018,clean vehicle,37878,black,nevada, usa
24600,ford,edge,2019,clean vehicle,20628,black,georgia, usa
14500,ford,door,2014,clean vehicle,71205,black,florida, usa
24300,ford,explorer,2018,clean vehicle,26186,silver,nevada, usa
12300,ford,fusion,2018,clean vehicle,38157,white,nevada, usa
14800,ford,door,2016,clean vehicle,30325,blue,new jersey, usa
17100,ford,mustang,2018,clean vehicle,31561,silver,nevada, usa
6800,ford,door,2016,clean vehicle,66655,no_color,new jersey, usa
20300,ford,explorer,2018,clean vehicle,19029,blue,connecticut, usa
26300,ford,f-150,2018,clean vehicle,11739,silver,new york, usa
22500,ford,door,2016,clean vehicle,50423,silver,nevada, usa
41200,ford,srw,2019,clean vehicle,25638,gray,tennessee, usa
20400,ford,door,2017,clean vehicle,59798,gray,florida, usa
49900,ford,drw,2019,clean vehicle,5035,black,virginia, usa
12100,ford,escape,2017,clean vehicle,32284,silver,new york, usa
24000,ford,door,2016,clean vehicle,40371,blue,florida, usa
9500,ford,escape,2017,clean vehicle,107569,white,new york, usa
9000,ford,door,2017,clean vehicle,96451,silver,new jersey, usa
9800,ford,escape,2017,clean vehicle,94851,white,new jersey, usa
7800,ford,door,2017,clean vehicle,108727,silver,connecticut, usa
17200,ford,f-150,2017,clean vehicle,91979,white,new york, usa
18800,ford,explorer,2017,clean vehicle,76258,gray,new york, usa
9800,ford,door,2014,clean vehicle,147574,white,california, usa
7000,ford,door,2013,clean vehicle,104764,gray,florida, usa
44000,ford,max,2019,clean vehicle,16934,gray,nevada, usa
23400,ford,transit,2019,clean vehicle,13822,white,texas, usa
30700,ford,transit,2019,clean vehicle,5250,white,texas, usa
15600,ford,escape,2019,clean vehicle,33451,black,south carolina, usa
22600,ford,f-150,2019,clean vehicle,14291,white,texas, usa
22900,ford,f-150,2019,clean vehicle,16725,white,south carolina, usa
22800,ford,f-150,2019,clean vehicle,13002,white,texas, usa
22700,ford,f-150,2019,clean vehicle,18902,white,south carolina, usa
23000,ford,f-150,2019,clean vehicle,9732,white,texas, usa
22700,ford,f-150,2019,clean vehicle,18947,white,south carolina, usa
23000,ford,f-150,2019,clean vehicle,8402,white,north carolina, usa
34400,ford,f-150,2019,clean vehicle,17450,gray,south carolina, usa
36500,ford,srw,2016,clean vehicle,53986,gray,nevada, usa
23100,ford,f-150,2019,clean vehicle,15848,white,south carolina, usa
23300,ford,f-150,2019,clean vehicle,10770,white,south carolina, usa
22600,ford,f-150,2019,clean vehicle,14587,white,north carolina, usa
4500,ford,door,2016,clean vehicle,98625,gray,mississippi, usa
23000,ford,f-150,2019,clean vehicle,10916,white,north carolina, usa
8000,ford,door,2014,clean vehicle,107173,white,mississippi, usa
11500,ford,fiesta,2019,clean vehicle,10134,silver,north carolina, usa
9400,ford,door,2017,clean vehicle,43056,no_color,south carolina, usa
23000,ford,f-150,2019,clean vehicle,10655,white,north carolina, usa
2800,ford,door,2012,clean vehicle,173601,black,california, usa
22600,ford,transit,2019,clean vehicle,14231,white,north carolina, usa
23000,ford,transit,2019,clean vehicle,8985,white,north carolina, usa
5200,ford,door,2016,clean vehicle,84338,black,south carolina, usa
19200,ford,door,2017,clean vehicle,104290,gray,texas, usa
10100,ford,door,2017,clean vehicle,45592,red,texas, usa
6200,ford,door,2015,clean vehicle,103960,black,south carolina, usa
14000,ford,explorer,2016,clean vehicle,110333,white,texas, usa
5000,ford,door,2015,clean vehicle,138516,gray,south carolina, usa
9200,ford,door,2016,clean vehicle,49094,red,texas, usa
14700,ford,door,2016,clean vehicle,97526,black,texas, usa
3000,ford,door,2014,clean vehicle,87420,silver,south carolina, usa
30200,ford,door,2015,clean vehicle,67052,red,texas, usa
3800,ford,door,2013,clean vehicle,58913,black,south carolina, usa
3200,ford,door,2013,clean vehicle,999999,silver,south carolina, usa
21500,ford,van,2015,clean vehicle,14482,no_color,texas, usa
4900,ford,door,2016,clean vehicle,57084,white,california, usa
23000,ford,expedition,2017,clean vehicle,90251,silver,colorado, usa
11200,ford,door,2014,clean vehicle,97320,no_color,texas, usa
10400,ford,door,2014,clean vehicle,80652,white,california, usa
13200,ford,door,2014,clean vehicle,99816,black,texas, usa
5200,ford,door,2013,clean vehicle,115429,silver,texas, usa
10500,ford,door,2015,clean vehicle,85549,red,new jersey, usa
11900,ford,bus,2013,clean vehicle,83030,white,california, usa
21200,ford,door,2014,clean vehicle,130168,white,texas, usa
23500,ford,door,2013,clean vehicle,80090,white,california, usa
4700,ford,door,2013,clean vehicle,118593,white,texas, usa
11100,ford,door,2014,clean vehicle,143704,blue,texas, usa
22000,ford,door,2015,clean vehicle,53507,white,colorado, usa
14000,ford,door,2013,clean vehicle,48408,black,colorado, usa
9200,ford,door,2013,clean vehicle,109672,white,texas, usa
23300,ford,edge,2019,clean vehicle,28549,silver,minnesota, usa
21700,ford,door,2012,clean vehicle,114500,green,texas, usa
11200,ford,door,2012,clean vehicle,67140,blue,texas, usa
11300,ford,escape,2018,clean vehicle,42168,gray,north carolina, usa
4200,ford,cutaway,2015,salvage insurance,80032,color:,illinois, usa
10900,ford,focus,2018,clean vehicle,52240,green,north carolina, usa
42300,ford,max,2019,clean vehicle,34874,gray,florida, usa
10500,ford,door,2014,salvage insurance,119689,white,idaho, usa
43400,ford,max,2019,clean vehicle,37355,gray,florida, usa
12500,ford,door,2016,salvage insurance,100947,white,idaho, usa
15900,ford,escape,2019,clean vehicle,26040,white,minnesota, usa
42500,ford,max,2019,clean vehicle,36638,white,florida, usa
15000,ford,door,2015,salvage insurance,137004,white,texas, usa
24700,ford,edge,2019,clean vehicle,31794,blue,florida, usa
15500,ford,door,2015,salvage insurance,131106,white,texas, usa
49000,ford,expedition,2019,clean vehicle,22013,white,minnesota, usa
29000,ford,door,2017,clean vehicle,42291,black,tennessee, usa
16800,ford,escape,2019,clean vehicle,13155,white,florida, usa
51000,ford,max,2019,clean vehicle,24869,red,minnesota, usa
16500,ford,escape,2019,clean vehicle,18454,white,florida, usa
10000,ford,d,2016,salvage insurance,16694,white,texas, usa
27900,ford,explorer,2019,clean vehicle,28922,gray,florida, usa
23700,ford,edge,2019,clean vehicle,23534,gray,florida, usa
20000,ford,dr,2012,salvage insurance,24581,color:,california, usa
45600,ford,max,2019,clean vehicle,35646,gray,florida, usa
6000,ford,cab,2012,salvage insurance,129873,white,virginia, usa
15600,ford,escape,2019,clean vehicle,28669,black,florida, usa
25000,ford,explorer,2017,clean vehicle,32454,red,michigan, usa
28500,ford,explorer,2019,clean vehicle,21800,black,florida, usa
8000,ford,cutaway,2014,salvage insurance,231769,yellow,florida, usa
19990,ford,doors,2016,clean vehicle,23796,black,connecticut, usa
34400,ford,max,2019,clean vehicle,42506,gray,florida, usa
30999,ford,doors,2016,clean vehicle,6249,shadow black,connecticut, usa
41000,ford,expedition,2019,clean vehicle,47496,black,florida, usa
27999,ford,doors,2016,clean vehicle,10700,gray,massachusetts, usa
42000,ford,expedition,2019,clean vehicle,39604,black,florida, usa
8000,ford,cutaway,2013,salvage insurance,250831,color:,new jersey, usa
29795,ford,doors,2016,clean vehicle,7275,triple yellow tri-coat,connecticut, usa
24700,ford,edge,2019,clean vehicle,8806,black,florida, usa
13995,ford,doors,2016,clean vehicle,105115,gray,new jersey, usa
2900,ford,door,2015,clean vehicle,57340,silver,florida, usa
35400,ford,max,2019,clean vehicle,36167,white,florida, usa
24549,ford,doors,2016,clean vehicle,44941,shadow black,new york, usa
8900,ford,door,2014,clean vehicle,53102,silver,florida, usa
15800,ford,escape,2019,clean vehicle,26637,black,florida, usa
18500,ford,doors,2016,clean vehicle,45814,black,new york, usa
32000,ford,f-150,2019,clean vehicle,17310,red,minnesota, usa
28300,ford,explorer,2019,clean vehicle,24116,gray,florida, usa
10500,ford,d,2019,salvage insurance,14128,blue,florida, usa
24970,ford,doors,2016,clean vehicle,49882,green,new york, usa
13800,ford,fusion,2019,clean vehicle,38964,blue,minnesota, usa
2580,ford,door,2012,clean vehicle,102705,white,florida, usa
59975,ford,f-150,2019,clean vehicle,71,white,florida, usa
2500,ford,door,2012,salvage insurance,98620,white,indiana, usa
28990,ford,doors,2016,clean vehicle,15825,triple yellow tri-coat,massachusetts, usa
50000,ford,max,2019,clean vehicle,29499,blue,minnesota, usa
33800,ford,door,2014,clean vehicle,100255,white,kentucky, usa
59975,ford,f-150,2019,clean vehicle,174,black,florida, usa
2500,ford,door,2013,salvage insurance,167552,gray,minnesota, usa
46999,ford,doors,2016,clean vehicle,16956,magnetic metallic,new jersey, usa
16700,ford,fusion,2019,clean vehicle,36896,black,minnesota, usa
34700,ford,door,2013,clean vehicle,77281,white,kentucky, usa
28900,ford,f-150,2019,clean vehicle,24795,black,florida, usa
30800,ford,doors,2016,clean vehicle,16771,ruby red metallic tinted clearcoat,new jersey, usa
27100,ford,f-150,2019,clean vehicle,28692,silver,minnesota, usa
13388,ford,door,2012,clean vehicle,113821,black,louisiana, usa
26000,ford,f-150,2019,clean vehicle,19793,blue,florida, usa
17900,ford,doors,2016,clean vehicle,27940,shadow black,massachusetts, usa
23400,ford,flex,2019,clean vehicle,24987,black,minnesota, usa
29800,ford,mustang,2016,clean vehicle,18367,blue,illinois, usa
23700,ford,flex,2019,clean vehicle,14109,gray,florida, usa
1725,ford,door,2012,salvage insurance,158781,black,illinois, usa
33995,ford,doors,2016,clean vehicle,27369,black,new jersey, usa
23500,ford,flex,2019,clean vehicle,30208,white,minnesota, usa
32500,ford,explorer,2019,clean vehicle,24024,black,florida, usa
2500,ford,door,2016,salvage insurance,64999,blue,mississippi, usa
39000,ford,f-150,2019,clean vehicle,8404,black,minnesota, usa
11000,ford,focus,2018,clean vehicle,8884,gray,massachusetts, usa
32500,ford,explorer,2019,clean vehicle,24126,black,florida, usa
800,ford,door,2012,salvage insurance,129659,black,mississippi, usa
26900,ford,f-150,2019,clean vehicle,31713,black,minnesota, usa
11200,ford,edge,2016,clean vehicle,109996,gray,new york, usa
21000,ford,doors,2018,clean vehicle,6821,red,new york, usa
32000,ford,f-150,2019,clean vehicle,17867,red,minnesota, usa
7300,ford,door,2016,clean vehicle,110253,black,connecticut, usa
12800,ford,escape,2018,clean vehicle,39364,black,missouri, usa
24190,ford,doors,2018,clean vehicle,4018,blue,massachusetts, usa
29100,ford,f-150,2019,clean vehicle,21054,red,minnesota, usa
29000,ford,door,2017,clean vehicle,48309,red,massachusetts, usa
17300,ford,door,2016,clean vehicle,68666,black,new york, usa
19888,ford,doors,2018,clean vehicle,34071,ingot silver metallic,new jersey, usa
31000,ford,f-150,2019,clean vehicle,13600,white,minnesota, usa
37200,ford,door,2017,clean vehicle,44956,black,massachusetts, usa
8600,ford,door,2016,clean vehicle,72607,silver,new jersey, usa
24857,ford,doors,2018,clean vehicle,33815,shadow black,massachusetts, usa
23500,ford,flex,2019,clean vehicle,31491,gray,minnesota, usa
26100,ford,f-150,2018,clean vehicle,32149,white,mississippi, usa
10800,ford,hybrid,2016,clean vehicle,26654,blue,new york, usa
20995,ford,doors,2018,clean vehicle,36637,white,new york, usa
29300,ford,f-150,2019,clean vehicle,17000,white,minnesota, usa
33100,ford,f-150,2018,clean vehicle,15960,gray,mississippi, usa
13800,ford,door,2016,clean vehicle,40774,gray,new jersey, usa
19498,ford,doors,2018,clean vehicle,40338,black,new york, usa
14900,ford,fusion,2019,clean vehicle,40505,gray,minnesota, usa
8700,ford,door,2016,clean vehicle,30735,black,massachusetts, usa
20600,ford,mustang,2019,clean vehicle,33965,gray,florida, usa
5000,ford,door,2018,salvage insurance,7339,white,oklahoma, usa
19995,ford,doors,2018,clean vehicle,42470,white,new york, usa
14900,ford,fusion,2019,clean vehicle,40670,silver,minnesota, usa
19500,ford,door,2016,clean vehicle,41233,black,massachusetts, usa
24500,ford,wagon,2019,clean vehicle,13162,white,florida, usa
15000,ford,fusion,2018,clean vehicle,38744,white,california, usa
26985,ford,doors,2018,clean vehicle,14023,black,new york, usa
31000,ford,f-150,2019,clean vehicle,9741,white,minnesota, usa
24300,ford,explorer,2017,clean vehicle,31017,silver,mississippi, usa
16800,ford,fusion,2019,clean vehicle,37786,gray,florida, usa
17200,ford,mustang,2018,clean vehicle,32415,white,california, usa
34995,ford,doors,2018,clean vehicle,10421,ruby red,new york, usa
24300,ford,wagon,2019,clean vehicle,29305,white,minnesota, usa
26400,ford,explorer,2017,clean vehicle,51309,white,mississippi, usa
16800,ford,fusion,2019,clean vehicle,38001,black,florida, usa
15500,ford,escape,2018,clean vehicle,18849,black,california, usa
19440,ford,doors,2018,clean vehicle,43269,silver,new york, usa
16700,ford,fusion,2019,clean vehicle,36989,silver,minnesota, usa
29000,ford,door,2017,clean vehicle,29320,blue,alabama, usa
16100,ford,hybrid,2019,clean vehicle,34244,white,florida, usa
17200,ford,mustang,2018,clean vehicle,32938,white,california, usa
20950,ford,doors,2018,clean vehicle,40793,black,new hampshire, usa
46200,ford,door,2017,clean vehicle,94741,no_color,alabama, usa
29400,ford,mustang,2019,clean vehicle,25011,white,florida, usa
2825,ford,door,2014,salvage insurance,363810,white,montana, usa
32999,ford,doors,2018,clean vehicle,6881,shadow black,new jersey, usa
6600,ford,door,2014,clean vehicle,80423,orange,new jersey, usa
50200,ford,door,2017,clean vehicle,92405,white,alabama, usa
28300,ford,ranger,2019,clean vehicle,15436,white,florida, usa
12000,ford,door,2017,salvage insurance,104665,white,california, usa
32999,ford,doors,2018,clean vehicle,16194,royal crimson metallic tinted clearcoat,new jersey, usa
12600,ford,door,2014,clean vehicle,48188,black,new jersey, usa
5200,ford,focus,2017,clean vehicle,65164,red,alabama, usa
20500,ford,mustang,2019,clean vehicle,35930,black,florida, usa
1200,ford,door,2012,salvage insurance,167376,red,virginia, usa
35999,ford,doors,2018,clean vehicle,13674,kona blue metallic,new jersey, usa
41000,ford,srw,2019,clean vehicle,9235,silver,minnesota, usa
33100,ford,door,2017,clean vehicle,103002,red,mississippi, usa
23500,ford,ranger,2019,clean vehicle,12836,blue,florida, usa
18799,ford,doors,2015,clean vehicle,137728,red,connecticut, usa
33999,ford,doors,2018,clean vehicle,6921,magnetic metallic,new jersey, usa
35000,ford,srw,2019,clean vehicle,14359,white,minnesota, usa
26100,ford,wagon,2017,clean vehicle,58118,white,mississippi, usa
15400,ford,fusion,2019,clean vehicle,31124,white,florida, usa
25998,ford,doors,2015,clean vehicle,25734,color:,new york, usa
31831,ford,doors,2018,clean vehicle,14059,black,new jersey, usa
40400,ford,srw,2019,clean vehicle,13472,black,minnesota, usa
15400,ford,door,2013,clean vehicle,123983,silver,connecticut, usa
13500,ford,hybrid,2019,clean vehicle,35023,gray,florida, usa
25995,ford,doors,2015,clean vehicle,39509,white,new hampshire, usa
27990,ford,doors,2018,clean vehicle,4512,ingot silver metallic,new york, usa
23985,ford,doors,2015,clean vehicle,51884,white,new jersey, usa
27995,ford,doors,2018,clean vehicle,4181,gray,pennsylvania, usa
13995,ford,doors,2015,clean vehicle,56703,oxford white,new york, usa
29988,ford,doors,2018,clean vehicle,4712,ingot silver metallic,pennsylvania, usa
12995,ford,doors,2015,clean vehicle,102800,blue,new jersey, usa
21687,ford,doors,2018,clean vehicle,7109,lightning blue,pennsylvania, usa
25200,ford,door,2016,clean vehicle,100943,white,alabama, usa
29590,ford,doors,2015,clean vehicle,3915,green,new york, usa
28999,ford,doors,2018,clean vehicle,15550,ingot silver,pennsylvania, usa
13942,ford,doors,2015,clean vehicle,62542,magnetic metallic,new jersey, usa
15300,ford,taurus,2018,clean vehicle,38370,silver,utah, usa
35400,ford,ranger,2020,clean vehicle,671,blue,ohio, usa
32700,ford,door,2016,clean vehicle,61477,silver,alabama, usa
13995,ford,doors,2015,clean vehicle,73891,silver,new york, usa
1850,ford,door,2014,salvage insurance,168805,black,michigan, usa
15800,ford,door,2012,clean vehicle,82564,gold,florida, usa
36000,ford,door,2016,clean vehicle,85649,black,mississippi, usa
15495,ford,doors,2015,clean vehicle,48374,white,new york, usa
21500,ford,door,2012,clean vehicle,11990,red,florida, usa
7200,ford,door,2016,clean vehicle,64111,black,alabama, usa
17589,ford,doors,2015,clean vehicle,28771,red,new jersey, usa
31700,ford,door,2015,clean vehicle,126708,white,alabama, usa
31790,ford,doors,2015,clean vehicle,27165,orange,new york, usa
18100,ford,van,2015,clean vehicle,106546,white,mississippi, usa
14495,ford,doors,2015,clean vehicle,54778,white,new jersey, usa
15000,ford,fusion,2020,clean vehicle,11729,white,illinois, usa
26400,ford,door,2015,clean vehicle,85197,black,mississippi, usa
27990,ford,doors,2015,clean vehicle,19130,red,massachusetts, usa
19700,ford,expedition,2015,clean vehicle,72369,white,mississippi, usa
15300,ford,doors,2015,clean vehicle,59646,silver,massachusetts, usa
22000,ford,door,2014,clean vehicle,68418,black,mississippi, usa
23999,ford,doors,2015,clean vehicle,8400,black,new jersey, usa
16488,ford,doors,2015,clean vehicle,45084,gray,new york, usa
12784,ford,doors,2015,clean vehicle,67037,gray,new jersey, usa
23400,ford,doors,2015,clean vehicle,64135,black,new jersey, usa
9705,ford,door,2017,clean vehicle,72377,black,arkansas, usa
25999,ford,doors,2015,clean vehicle,39367,oxford white,new jersey, usa
34977,ford,doors,2015,clean vehicle,46540,black,pennsylvania, usa
19000,ford,doors,2015,clean vehicle,40677,ingot silver metallic,new jersey, usa
15995,ford,doors,2015,clean vehicle,69438,black,new york, usa
13487,ford,doors,2015,clean vehicle,96246,gray,new york, usa
18707,ford,doors,2015,clean vehicle,69719,white,connecticut, usa
15290,ford,doors,2015,clean vehicle,75933,white platinum tri-coat metallic,new york, usa
15600,ford,doors,2015,clean vehicle,54325,black,new york, usa
47000,ford,expedition,2019,clean vehicle,24902,black,illinois, usa
16080,ford,doors,2015,clean vehicle,31793,blue,connecticut, usa
50000,ford,max,2019,clean vehicle,16505,white,illinois, usa
15268,ford,doors,2015,clean vehicle,74361,black,new york, usa
47500,ford,max,2019,clean vehicle,27868,black,illinois, usa
18497,ford,doors,2015,clean vehicle,34011,black,massachusetts, usa
10000,ford,escape,2019,clean vehicle,19993,silver,illinois, usa
19995,ford,suv,2015,clean vehicle,48115,red,pennsylvania, usa
49000,ford,max,2019,clean vehicle,22543,white,illinois, usa
17150,ford,doors,2015,clean vehicle,67091,black,new jersey, usa
45000,ford,expedition,2019,clean vehicle,28790,black,illinois, usa
14295,ford,doors,2015,clean vehicle,59391,guard,new jersey, usa
49000,ford,max,2019,clean vehicle,18449,black,illinois, usa
16190,ford,doors,2015,clean vehicle,71824,magnetic metallic,new york, usa
49000,ford,expedition,2019,clean vehicle,19304,black,illinois, usa
17899,ford,doors,2015,clean vehicle,39159,magnetic metallic,new york, usa
26000,ford,flex,2019,clean vehicle,18708,black,illinois, usa
14000,ford,doors,2015,clean vehicle,79430,magnetic metallic,new jersey, usa
15500,ford,flex,2019,clean vehicle,12393,gray,illinois, usa
16888,ford,doors,2015,clean vehicle,56329,black,new york, usa
28000,ford,f-150,2019,clean vehicle,12155,silver,illinois, usa
8305,ford,door,2014,clean vehicle,63291,blue,arkansas, usa
21822,ford,doors,2015,clean vehicle,36041,white platinum tri-coat metallic,new jersey, usa
15500,ford,mustang,2019,clean vehicle,25810,red,illinois, usa
12500,ford,door,2015,clean vehicle,130388,blue,arkansas, usa
15995,ford,doors,2015,clean vehicle,23878,blue,new york, usa
16000,ford,transit,2019,clean vehicle,15460,white,illinois, usa
38200,ford,max,2018,clean vehicle,46710,white,north carolina, usa
12995,ford,doors,2015,clean vehicle,65342,black,new york, usa
14488,ford,doors,2015,clean vehicle,64061,tuxedo black metallic,massachusetts, usa
17500,ford,door,2016,clean vehicle,93164,white,florida, usa
21995,ford,doors,2015,clean vehicle,35629,blue,massachusetts, usa
8500,ford,connect,2015,clean vehicle,118483,white,florida, usa
16593,ford,doors,2015,clean vehicle,71573,tuxedo black metallic,massachusetts, usa
13000,ford,door,2017,clean vehicle,33660,black,illinois, usa
14247,ford,doors,2015,clean vehicle,61168,blue,pennsylvania, usa
23500,ford,door,2017,clean vehicle,42241,gray,illinois, usa
16999,ford,doors,2015,clean vehicle,21004,oxford white,pennsylvania, usa
25000,ford,door,2017,clean vehicle,45003,red,illinois, usa
20159,ford,doors,2015,clean vehicle,45278,oxford white,new jersey, usa
31000,ford,door,2017,clean vehicle,1,black,illinois, usa
22500,ford,edge,2018,clean vehicle,24747,gray,colorado, usa
29500,ford,door,2017,clean vehicle,48707,black,illinois, usa
59900,ford,max,2020,clean vehicle,2162,no_color,ohio, usa
24000,ford,f-150,2017,clean vehicle,50874,black,illinois, usa
20500,ford,f-150,2017,clean vehicle,70727,black,illinois, usa
27200,ford,explorer,2019,clean vehicle,29382,gray,north carolina, usa
24900,ford,f-150,2018,clean vehicle,33194,white,virginia, usa
24500,ford,door,2017,clean vehicle,52084,white,illinois, usa
34000,ford,expedition,2018,clean vehicle,51122,black,virginia, usa
28000,ford,door,2017,clean vehicle,40286,white,illinois, usa
27000,ford,f-150,2017,clean vehicle,55420,black,illinois, usa
34000,ford,wagon,2018,clean vehicle,10282,black,virginia, usa
42500,ford,door,2017,clean vehicle,85278,white,illinois, usa
33000,ford,explorer,2018,clean vehicle,7258,black,pennsylvania, usa
10200,ford,escape,2018,clean vehicle,93350,black,pennsylvania, usa
25600,ford,explorer,2019,clean vehicle,37166,gray,north carolina, usa
16300,ford,f-150,2018,clean vehicle,69480,white,texas, usa
26500,ford,door,2016,clean vehicle,34679,white,illinois, usa
36500,ford,f-150,2018,clean vehicle,24151,red,pennsylvania, usa
25900,ford,explorer,2019,clean vehicle,32796,white,north carolina, usa
22500,ford,door,2016,clean vehicle,67979,black,illinois, usa
29000,ford,f-150,2018,clean vehicle,18690,white,pennsylvania, usa
825,ford,door,2012,salvage insurance,78072,white,pennsylvania, usa
10500,ford,door,2016,clean vehicle,54251,red,illinois, usa
32000,ford,f-150,2018,clean vehicle,32262,white,pennsylvania, usa
27700,ford,f-650,2015,clean vehicle,92358,white,texas, usa
4000,ford,door,2015,clean vehicle,90740,red,illinois, usa
38800,ford,f-150,2018,clean vehicle,35225,black,pennsylvania, usa
26200,ford,f-650,2015,clean vehicle,129063,white,texas, usa
19500,ford,wagon,2018,clean vehicle,49985,white,wisconsin, usa
11700,ford,escape,2015,clean vehicle,52340,black,illinois, usa
34000,ford,f-150,2018,clean vehicle,21406,black,pennsylvania, usa
38600,ford,srw,2019,clean vehicle,16619,white,florida, usa
21500,ford,door,2015,clean vehicle,41293,black,illinois, usa
38500,ford,f-150,2018,clean vehicle,37053,black,pennsylvania, usa
38500,ford,f-150,2018,clean vehicle,34532,black,pennsylvania, usa
12000,ford,taurus,2017,clean vehicle,13328,blue,missouri, usa
30500,ford,f-150,2018,clean vehicle,56836,off-white,pennsylvania, usa
11300,ford,door,2016,clean vehicle,48080,orange,missouri, usa
29500,ford,f-150,2018,clean vehicle,12271,gray,pennsylvania, usa
16100,ford,expedition,2014,clean vehicle,97318,white,missouri, usa
32500,ford,f-150,2018,clean vehicle,12717,red,pennsylvania, usa
29000,ford,mustang,2019,clean vehicle,12764,black,texas, usa
30000,ford,f-150,2018,clean vehicle,19951,red,pennsylvania, usa
26000,ford,explorer,2019,clean vehicle,32458,white,north carolina, usa
26000,ford,f-150,2018,clean vehicle,21616,gray,pennsylvania, usa
